text,template_id,pc1,pc2,candidate_label,candidate_final_prob,number_subtype
"Yesterday, the chef found the miserable tickets dressed in ruby in apartment 21.",4,7.298271,0.1824697,0,6.6089035e-07,digit
"Ethan is tragic, and walks near a stack of coins by the amethyst door covering the waist.",1,0.9930763,-1.1507185,0,2.5347884e-09,other_or_none
Jane is a fan of the dreadful orange while waiting for the bus.,6,-3.586287,2.665845,0,5.4746566e-13,other_or_none
Does the librarian rest and then order the great pictures under a brown sky in Slovakia at mile 18 holding their hips?,5,0.6428063,0.500714,1,0.99993134,digit
Does Jane think the songs is kind in twenty minutes in a characteristic way?,3,3.7535777,-2.9186995,0,6.9304034e-09,written_number
Does the cyclist prepare the splendid maps in Sudan?,0,0.25974134,0.35940138,1,0.9994808,other_or_none
"Noah visits Botswana, calling it brilliant and tried the local pizza dressed in lemon and the arms was steady.",2,-2.4862869,-0.43242958,1,0.99902976,other_or_none
"Did Sara visit Bulgaria, calling it happy and bought a few plans on a black carpet shaking the shoulders?",2,-1.5312501,-0.72373784,1,0.9997161,other_or_none
Does Dave order the splendid taco with eleven attempts?,0,-0.43314755,0.7079239,0,3.4148833e-08,written_number
"Right now, the artist prepares the awful taco on a amethyst carpet with one neck raised.",4,-0.4912417,2.5845637,0,0.0023607092,written_number
Does the volunteer buy those stupid shoes while waiting for the bus?,7,3.5965748,-0.33396143,0,7.06647e-10,other_or_none
Sara thought the maps was awful wearing a sapphire jacket in Colombia with one chance with one chin raised as part of the project.,3,-1.3000787,-0.8665683,1,0.99974173,written_number
"Right now, Priya collects the nasty yogurt in Moldova with nine spare parts shaking the tooth.",4,-1.7030598,-0.94034755,1,0.99998534,written_number
"The manager was charming, and worked near a stack of stamps in Azerbaijan from row eight.",1,3.5548081,0.0825587,1,0.9994506,written_number
Is the photographer a fan of the dismal tea painted maroon while waiting for the bus?,6,2.3994503,2.7266736,0,0.98765266,other_or_none
"The manager visits Cameroon, calling it boring and bought a few books by the scarlet door with one throat raised in a characteristic way.",2,0.7884854,0.5678732,1,0.99974066,written_number
Did the dancer make those horrible wine wearing a cyan jacket holding their jaw while the children played outside?,7,-2.053266,3.1741014,0,1.5345895e-05,other_or_none
"Kate visits Kazakhstan, calling it fabulous and bought a few letters in 12 minutes and the finger was steady.",2,-2.3449516,-1.9861292,1,0.99969816,digit
Peter is a fan of the disappointing letters wearing a lavender jacket from Tunisia in twenty minutes.,6,2.7235408,-0.1920961,1,0.99993634,written_number
William thinks the dumpling is delighted at 7 in the morning shaking the waist.,3,-0.90453994,-2.2643483,0,0.006831651,digit
Was the driver a fan of the delightful bacon on a white carpet from Pakistan after the morning radio broadcast?,6,2.453908,1.8356768,1,0.99777216,other_or_none
The neighbor brought the tragic lamb with 9 spare parts.,0,1.4115458,1.5222722,0,0.21622339,digit
"Why was Quinn gloomy, and rest near a stack of papers holding a pink bag while the children played outside?",1,-0.69828457,0.01081641,0,0.023619939,other_or_none
Maya danced and then brought the wretched kebab in Chile with 9 spare parts covering the skin before the meeting next week.,5,-2.556353,-0.56911236,1,0.9947424,digit
Oscar collects those marvelous stories covering the arm.,7,-2.8053727,-3.404082,0,5.5657456e-06,other_or_none
Kyle eats those nasty tortilla by the black door across seven cities resting a kidney.,7,-3.4800155,0.013099845,0,0.010413487,written_number
"Does the neighbor visit Norway, calling it charming and tried the local steak?",2,0.24565324,1.0263414,1,0.99812585,other_or_none
The librarian walked and then sold the annoying spaghetti by the brown door from row 8 resting a lung.,5,0.7151517,1.5789928,0,0.9975172,digit
Was Paul a fan of the terrible boxes near gate fifteen?,6,1.9935061,-1.4736317,0,2.7258302e-05,written_number
Did Laura eat those incredible shoes in Nepal between the morning and evening shift?,7,-2.7227597,-1.5764762,1,0.9994474,other_or_none
Did Robin wait and then order the gloomy grape dressed in lemon in Czechia with a sense of curiosity?,5,-0.86517406,1.1262845,1,0.9976156,other_or_none
Was the volunteer a fan of the awesome maps from Tanzania by chapter 4?,6,2.5631554,-0.0037760849,1,0.99967396,digit
"The musician was terrible, and rested near a stack of keys beside a coral fence in Austria by chapter four.",1,2.6694276,0.8469246,1,0.9999455,written_number
Mike brings the disappointing cookies at seven in the morning.,0,-1.7978697,1.226838,0,7.2966344e-05,written_number
"This morning, Martha packed the outstanding boxes under a grey sky in Nepal at 7 in the morning.",4,0.22999893,-0.8614718,1,0.99958915,digit
"Why was Paul harsh, and wait near a stack of shoes holding a blue bag and the shoulders was steady?",1,-1.6464537,-0.5615931,0,3.8675707e-06,other_or_none
"On yesterday, did the musician serve the superb clothes holding a magenta bag in apartment 21 with one face raised though it had not been the plan?",4,3.398051,-2.2083378,0,5.2026556e-09,digit
"Why is Yuki miserable, and rest near a stack of photos beside a ivory fence in Ukraine holding their elbow throughout the unexpected week?",1,-2.6802857,-0.57536596,1,0.99968517,other_or_none
Does Kate hate the nasty ham covering the eyelash while waiting for the bus?,0,-5.5529776,0.3220877,0,0.026084334,other_or_none
"On today, does Daniel prepare the incredible plans by the gold door in Estonia?",4,0.822956,0.39023548,1,0.9997118,other_or_none
The worker collects those splendid pepper wearing a crimson jacket and the jaw was steady.,7,-1.6685809,0.18808319,0,0.6714131,other_or_none
The gardener liked the lame boxes at 7 in the morning and the skin was steady.,0,3.9024398,-0.6453351,0,5.5220768e-05,digit
"Why is the journalist miserable, and rest near a plate of popcorn?",1,-1.8090076,3.1489897,0,3.194484e-07,other_or_none
Is my friend a fan of the outstanding biscuit at table 6?,6,0.65472656,1.312345,0,3.154232e-06,digit
Did Beth arrive and then prepare the marvelous stamps at table 6?,5,1.6655811,-3.098194,0,2.3397214e-07,digit
Is the musician a fan of the boring bacon beside a olive fence from Bahrain at 7 in the morning holding their toes?,6,0.29815596,0.8322409,1,0.9999751,digit
The visitor was a fan of the happy beef dressed in sapphire from Slovakia for thirty dollars holding their feet.,6,1.7525301,0.26005006,1,0.99993515,written_number
Is Daniel a fan of the tragic keys painted scarlet?,6,1.224315,-0.71141666,0,0.00057552406,other_or_none
"Does Alex visit the lake, calling it kind and bought a few plans painted grey?",2,1.7317932,-1.53371,0,7.191499e-06,other_or_none
"The carpenter visited Slovenia, calling it splendid and tried the local pizza with a sense of curiosity.",2,0.54068047,0.8552349,1,0.9960711,other_or_none
"Why was my friend fantastic, and wait near a stack of hats by the mauve door in Australia at table 6?",1,1.7562582,0.104108684,1,0.9995648,digit
My friend is a fan of the lovely strawberry dressed in peach for three days resting a bone even after everyone went home.,6,-1.1441091,1.641231,0,7.235157e-08,written_number
Did Mark walk and then prepare the superb puzzles in China for 3 days between the morning and evening shift?,5,1.5964441,-1.3490591,1,0.9331612,digit
Anna buys those outstanding magazines dressed in beige in Cameroon and the cheeks was steady.,7,-2.7744513,-0.764844,1,0.9992711,other_or_none
"The writer visited the museum, calling it disappointing and bought a few stamps near gate 15 covering the fingers.",2,3.2484808,-1.209207,0,1.982938e-08,digit
"Victor visited the museum, calling it awful and bought a few keys covering the teeth.",2,-0.80456173,-1.5795605,0,3.665117e-08,other_or_none
Did the neighbor eat those awesome cookies with a coral cover holding their lip during the long quiet afternoon?,7,-2.7102914,1.390199,0,2.791848e-06,other_or_none
Did the cyclist run and then order the wonderful shoes shaking the leg?,5,-1.4668729,-1.4506452,0,0.00577654,other_or_none
"On right now, does George make the nasty lasagna in USA across seven cities resting a waist before the meeting next week?",4,-2.4395545,-0.6189426,1,0.9999422,written_number
The volunteer prepared those painful carrot in Luxembourg.,7,-1.0906774,0.6104817,1,0.99993265,other_or_none
"This morning, Emma brought the terrible pudding with nine spare parts in a characteristic way.",4,-1.6421136,0.90495837,0,0.000627351,written_number
"On today, does the journalist hate the miserable donut covering the feet?",4,-3.320026,2.4285727,0,8.847132e-05,other_or_none
"Does Lily visit the library, calling it pathetic and tried the local bananas under a magenta sky?",2,-3.1018364,2.5058742,0,2.8180307e-07,other_or_none
The doctor thought the sauce was incredible beside a purple fence in Montenegro in 12 minutes.,3,4.836552,1.2402029,1,0.9998204,digit
"Ian was superb, and cried near a plate of pancakes shaking the throat.",1,-5.5941997,-0.3623238,0,6.095134e-06,other_or_none
The musician is a fan of the fabulous peas by the mauve door from Botswana for three days before the meeting next week.,6,2.7490768,0.4787386,1,0.9999492,written_number
"The teacher was terrible, and danced near a plate of salad with a beige cover.",1,1.8458306,3.8181074,0,9.673784e-05,other_or_none
"The cyclist is wretched, and laughs near a plate of porridge during the long quiet afternoon.",1,0.75371355,2.8349555,0,0.00020662983,other_or_none
"Why was George delightful, and smile near a stack of books with a amethyst cover in UAE shaking the toes?",1,-2.884438,-0.98015916,1,0.99799913,other_or_none
Did the painter think the clothes was marvelous painted coral in Poland with eleven attempts after the morning radio broadcast?,3,3.7492173,0.5795194,1,0.9992799,written_number
Dave baked those dreadful tortilla in Greece in 12 minutes shaking the waist with a sense of curiosity.,7,-1.5903578,-1.0340436,1,0.99999416,digit
The worker is a fan of the boring pudding holding a peach bag from Croatia shaking the eyes.,6,-0.99012464,1.3418579,1,0.9999511,other_or_none
The visitor was a fan of the nasty mango from India shaking the toe.,6,-2.6391032,0.4886848,1,0.99997985,other_or_none
"Right now, Beth buys the outstanding tortilla across seven cities holding their hip during the long quiet afternoon.",4,-2.599055,-1.9433689,0,0.75598866,written_number
"James visited the museum, calling it rotten and bought a few shoes and the eyelash was steady.",2,-2.1745503,-1.676048,0,1.034545e-05,other_or_none
Maria is a fan of the harsh clothes painted ruby from Bulgaria with 5 friends.,6,3.813481,-0.45789456,1,0.99984264,digit
"On this morning, did Megan prepare the pleasant tickets near gate 15 covering the toe?",4,-0.20052505,-3.6105509,0,1.3970564e-08,digit
Was Olivia a fan of the horrible ramen beside a ruby fence with five friends as part of the project?,6,0.36284485,2.7725384,0,1.3021348e-06,written_number
"Right now, Eli loves the boring hats in Egypt at mile 18 before the meeting next week.",4,0.3181623,-1.0023539,1,0.9999225,digit
"Yesterday, Jessica prepared the beautiful bananas in Laos at table 6 covering the leg during the long quiet afternoon.",4,-2.5872529,-1.2568415,1,0.9949232,digit
Does the photographer think the donuts is great under a gold sky covering the neck before the meeting next week?,3,-1.899162,0.76630914,0,0.0040795794,other_or_none
Sophie hates those rotten salad in Paraguay at 7 in the morning as part of the project.,7,0.12669863,-0.52058184,1,0.9999851,digit
The writer laughed and then made the awful hats.,5,2.24893,0.07423473,0,8.140631e-09,other_or_none
Does Ian dance and then find the lousy books in Vietnam with one chance holding their waist?,5,-1.078765,-0.6259789,1,0.99962676,written_number
Is Steve a fan of the delightful mango beside a black fence resting a heel?,6,-3.8849244,0.87042755,0,8.371788e-06,other_or_none
"The chef is kind, and travels near a stack of boxes in a characteristic way.",1,1.110051,-1.3476336,0,0.0006240039,other_or_none
"Does Brian visit the lake, calling it incredible and tried the local yogurt at seven in the morning?",2,-2.2556298,-0.31312937,0,9.794916e-07,written_number
"Yesterday, Kyle baked the wonderful papers with one chance while the children played outside.",4,2.1329184,-2.9548044,0,0.00024910996,written_number
"Does the worker visit Luxembourg, calling it fantastic and tried the local wine under a brown sky across seven cities holding their legs as part of the project?",2,0.07809226,0.30594838,1,0.99991846,written_number
Kyle eats the cheerful shoes beside a indigo fence in Laos and the wrist was steady between the morning and evening shift.,0,-2.5361197,-1.910333,1,0.90483594,other_or_none
