text,template_id,country_label,country_word_guess,country_logit,country_prob,pre_gate_0,post_gate_0,contrib_0,pre_gate_56,post_gate_56,contrib_56,pre_gate_5,post_gate_5,contrib_5,pre_gate_60,post_gate_60,contrib_60,pre_gate_11,post_gate_11,contrib_11,pre_gate_61,post_gate_61,contrib_61
"Today, the journalist hates the cheerful carrot in Rwanda at seven in the morning holding their arm while waiting for the bus.",4,1,Rwanda,10.140259,0.99996054,-0.13185306,0.0,-0.0,0.18431503,0.18431503,-0.61419487,0.5296346,0.5296346,-2.0065856,-0.0382151,0.0,-0.0,0.45131895,0.45131895,-1.2243432,0.71555364,0.71555364,-1.9026241
The manager smiles and then cooks the gloomy keys beside a yellow fence in Senegal.,5,1,Senegal,9.383929,0.99991596,0.5135389,0.5135389,-1.9070454,0.55128574,0.55128574,-1.8370551,-0.029605463,0.0,-0.0,0.44511718,0.44511718,-1.418725,0.34681636,0.34681636,-0.9408474,0.08954996,0.08954996,-0.23810922
Does the artist think the papers is nasty holding a teal bag in Libya with one chance covering the wrist throughout the unexpected week?,3,1,Libya,8.871335,0.9998597,0.82227147,0.82227147,-3.053535,0.9023808,0.9023808,-3.0070128,-0.06350644,0.0,-0.0,0.64215523,0.64215523,-2.0467458,0.029744744,0.029744744,-0.08069188,0.15895939,0.15895939,-0.4226657
Was Isabel a fan of the dismal photos with a mauve cover?,6,0,,-5.263425,0.0051508737,1.8457464,1.8457464,-6.854246,1.5379177,1.5379177,-5.124819,-1.1425334,0.0,-0.0,1.4959903,1.4959903,-4.76818,-0.90914524,0.0,-0.0,-1.341277,0.0,-0.0
Was Lucas a fan of the miserable chicken from Lithuania in twenty minutes?,6,1,Lithuania,7.3395367,0.9993511,0.021991372,0.021991372,-0.081665754,-0.2577147,0.0,-0.0,0.9188693,0.9188693,-3.481249,-0.31143704,0.0,-0.0,0.6653899,0.6653899,-1.8050773,0.36266506,0.36266506,-0.9643097
The writer cries and then cooks the marvelous garlic wearing a tan jacket while waiting for the bus.,5,0,,-0.28682387,0.4287816,-0.7685033,0.0,-0.0,-0.824907,0.0,-0.0,1.299714,1.299714,-4.9241257,-0.9517161,0.0,-0.0,1.8288926,1.8288926,-4.9614406,1.57847,1.57847,-4.197079
Is Steve a fan of the terrible jam holding their leg while the children played outside?,6,0,,-12.505914,3.704666e-06,-0.5166031,0.0,-0.0,-1.307341,0.0,-0.0,1.2993517,1.2993517,-4.9227533,-1.4630649,0.0,-0.0,1.9988322,1.9988322,-5.422455,1.2592192,1.2592192,-3.3482058
Did Paul arrive and then eat the wonderful coins beside a violet fence in Uruguay with one chance covering the arm as part of the project?,5,1,Uruguay,7.230759,0.9992766,0.56802815,0.56802815,-2.1093931,0.7363422,0.7363422,-2.4537206,-0.50264466,0.0,-0.0,0.7454012,0.7454012,-2.3758223,-0.18197578,0.0,-0.0,0.049848408,0.049848408,-0.13254462
The manager thinks the stories is dismal covering the waist.,3,0,,-18.597164,8.382127e-09,2.7954168,2.7954168,-10.380881,2.7975392,2.7975392,-9.3222685,-1.6707953,0.0,-0.0,2.315323,2.315323,-7.3796453,-2.0490375,0.0,-0.0,-2.4229794,0.0,-0.0
Does the worker like those frustrating maps?,7,0,,-23.775682,4.7244614e-11,3.0066104,3.0066104,-11.165156,2.8381233,2.8381233,-9.457507,-1.5333585,0.0,-0.0,2.4168694,2.4168694,-7.7033043,-2.0265088,0.0,-0.0,-2.6367106,0.0,-0.0
The teacher works and then makes the fantastic nuts with a navy cover at 7 in the morning.,5,0,,-0.63683176,0.34596306,0.19551091,0.19551091,-0.72603685,0.95136154,0.95136154,-3.1702318,-0.06575912,0.0,-0.0,0.93834454,0.93834454,-2.990792,-0.6847955,0.0,-0.0,-0.20604472,0.0,-0.0
Isaac baked the awesome puzzles throughout the unexpected week.,0,0,,-11.535907,9.772712e-06,0.47926688,0.47926688,-1.7797749,1.0869697,1.0869697,-3.6221204,-0.7601331,0.0,-0.0,1.2667496,1.2667496,-4.03752,-1.2260201,0.0,-0.0,-1.1200886,0.0,-0.0
"Why was Emily marvelous, and travel near a plate of broccoli near gate fifteen?",1,0,,-25.968346,5.273401e-12,-2.3580806,0.0,-0.0,-2.2583516,0.0,-0.0,2.6791813,2.6791813,-10.150407,-2.0682976,0.0,-0.0,2.5354266,2.5354266,-6.8781343,2.7274368,2.7274368,-7.2521286
Did Jason think the stew was harsh painted pink in Netherlands from row 8 with a sense of curiosity?,3,1,Netherlands,8.401312,0.99977547,0.31603968,0.31603968,-1.1736249,0.07936823,0.07936823,-0.26447958,0.5097328,0.5097328,-1.9311851,0.062105894,0.062105894,-0.19795054,0.8096727,0.8096727,-2.1964893,0.9122095,0.9122095,-2.425523
"Does Andrew visit Lithuania, calling it great and bought a few stories?",2,1,Lithuania,6.0803905,0.997718,0.43278903,0.43278903,-1.6071777,0.57120883,0.57120883,-1.903445,-0.08203256,0.0,-0.0,0.6435098,0.6435098,-2.0510633,-0.3229373,0.0,-0.0,-0.45932162,0.0,-0.0
"On right now, does Eric hate the sad photos with a sense of curiosity?",4,0,,-17.633698,2.1967594e-08,2.574936,2.574936,-9.562118,2.1218457,2.1218457,-7.070648,-1.377588,0.0,-0.0,1.9167752,1.9167752,-6.1093507,-1.7454005,0.0,-0.0,-2.5198321,0.0,-0.0
"On today, does the librarian prepare the gloomy songs holding a silver bag with nine spare parts covering the eyebrow after the morning radio broadcast?",4,0,,-20.04468,1.971089e-09,2.992755,2.992755,-11.113704,3.013507,3.013507,-10.04194,-1.9813147,0.0,-0.0,2.6001487,2.6001487,-8.287472,-1.9838797,0.0,-0.0,-1.9967908,0.0,-0.0
Did Sam travel and then love the delightful puzzles painted yellow from row 8 holding their eyes between the morning and evening shift?,5,0,,-10.303417,3.3517237e-05,1.1158379,1.1158379,-4.1437044,1.7216283,1.7216283,-5.7369995,-1.089696,0.0,-0.0,1.7979043,1.7979043,-5.7304726,-1.593716,0.0,-0.0,-1.0436268,0.0,-0.0
"This morning, Lily ate the happy pictures under a purple sky while waiting for the bus.",4,0,,-7.4958534,0.0005550743,0.93205214,0.93205214,-3.4612093,1.3288659,1.3288659,-4.4281936,-1.0652598,0.0,-0.0,1.4685464,1.4685464,-4.680708,-1.0583633,0.0,-0.0,-0.9484491,0.0,-0.0
Did Olivia order those kind tools painted yellow after 2 hours?,7,0,,-10.380643,3.1026342e-05,1.9261566,1.9261566,-7.1528525,2.1534877,2.1534877,-7.176089,-1.298023,0.0,-0.0,2.1456425,2.1456425,-6.838821,-1.7663482,0.0,-0.0,-1.4804492,0.0,-0.0
Did Bob think the letters was outstanding in Mali during the long quiet afternoon?,3,1,Mali,6.756693,0.99883825,0.46190345,0.46190345,-1.7152952,0.5372325,0.5372325,-1.7902254,-0.009320289,0.0,-0.0,0.57829374,0.57829374,-1.8431996,-0.42379916,0.0,-0.0,-0.5616374,0.0,-0.0
Did the scientist serve those frustrating vegetables wearing a indigo jacket in Ukraine?,7,1,Ukraine,8.472792,0.99979097,0.26016158,0.26016158,-0.96611947,0.24882919,0.24882919,-0.829176,0.18983772,0.18983772,-0.7192235,0.23064244,0.23064244,-0.7351282,0.84762144,0.84762144,-2.2994373,0.77184474,0.77184474,-2.0522995
"Why is Claire tragic, and travel near a plate of dumplings with a lime cover?",1,0,,-10.69111,2.2745746e-05,-1.327779,0.0,-0.0,-1.5704379,0.0,-0.0,1.4139326,1.4139326,-5.356857,-1.3583621,0.0,-0.0,2.188228,2.188228,-5.9362497,1.8144002,1.8144002,-4.8244066
The painter was a fan of the magnificent bacon with a navy cover resting a eyes before the meeting next week.,6,0,,-22.069445,2.6023278e-10,-2.1131382,0.0,-0.0,-1.5433521,0.0,-0.0,1.6134187,1.6134187,-6.1126347,-1.4482926,0.0,-0.0,1.9988471,1.9988471,-5.4224954,2.333198,2.333198,-6.203866
"This morning, Aiden ate the painful stew dressed in violet in Jordan at table 6 shaking the heel.",4,1,Jordan,6.2855,0.99814034,0.06542793,0.06542793,-0.24296899,-0.28172278,0.0,-0.0,0.56813014,0.56813014,-2.1524308,-0.4360928,0.0,-0.0,1.1364019,1.1364019,-3.082844,1.0453714,1.0453714,-2.7795944
The cyclist thought the pretzel was dismal in France from row eight covering the head.,3,1,France,10.837823,0.99998033,0.25984597,0.25984597,-0.96494746,0.26532626,0.26532626,-0.88414943,0.62975,0.62975,-2.3858852,-0.023666024,0.0,-0.0,0.43174338,0.43174338,-1.1712384,0.55060935,0.55060935,-1.4640449
Does the dancer order the pathetic clothes with five friends?,0,0,,-13.223381,1.8078307e-06,2.3493156,2.3493156,-8.724269,2.1688552,2.1688552,-7.2272983,-0.895831,0.0,-0.0,1.8509586,1.8509586,-5.899573,-1.6126779,0.0,-0.0,-1.9753377,0.0,-0.0
"This morning, Sarah brought the pathetic pancakes in Japan holding their eye.",4,1,Japan,6.174606,0.9979227,0.049614266,0.049614266,-0.18424438,-0.36129683,0.0,-0.0,0.50809634,0.50809634,-1.9249853,-0.5096493,0.0,-0.0,0.8130742,0.8130742,-2.2057168,0.27287483,0.27287483,-0.7255616
"Priya visited Honduras, calling it nice and bought a few papers shaking the hair.",2,1,Honduras,7.296732,0.9993228,0.45898253,0.45898253,-1.7044482,0.49591243,0.49591243,-1.652534,-0.32124966,0.0,-0.0,0.4460022,0.4460022,-1.4215459,-0.25150037,0.0,-0.0,-0.5219852,0.0,-0.0
Robin works and then finds the nice salami beside a ruby fence in Armenia.,5,1,Armenia,7.7822,0.99958307,-0.13764071,0.0,-0.0,-0.15155458,0.0,-0.0,0.36193722,0.36193722,-1.3712436,-0.10094696,0.0,-0.0,0.58202106,0.58202106,-1.5789135,0.33921117,0.33921117,-0.90194684
Ian waited and then loved the kind tools in Iceland holding their toes.,5,1,Iceland,8.40147,0.99977547,0.4862666,0.4862666,-1.8057687,0.4694723,0.4694723,-1.5644273,-0.15349337,0.0,-0.0,0.41807693,0.41807693,-1.3325394,-0.24496442,0.0,-0.0,-0.5574537,0.0,-0.0
Did the doctor hate the lame cucumber wearing a green jacket with 9 spare parts?,0,0,,-7.3481064,0.0006433961,-1.0518067,0.0,-0.0,-1.233863,0.0,-0.0,1.873919,1.873919,-7.099572,-1.2945535,0.0,-0.0,2.1677818,2.1677818,-5.8807836,2.0893774,2.0893774,-5.555558
The driver sells the kind biscuit dressed in gold holding their head in a characteristic way.,0,0,,-8.791089,0.00015205913,-1.3059572,0.0,-0.0,-1.1555531,0.0,-0.0,1.1776278,1.1776278,-4.4615874,-1.182909,0.0,-0.0,1.8874325,1.8874325,-5.1202483,1.8243206,1.8243206,-4.8507843
The doctor thinks the beef is delightful from row eight shaking the hand.,3,0,,-23.585949,5.7115306e-11,-2.2659674,0.0,-0.0,-1.7229941,0.0,-0.0,2.2628367,2.2628367,-8.573034,-1.7321868,0.0,-0.0,2.187287,2.187287,-5.9336977,2.7409875,2.7409875,-7.2881594
Does the scientist wait and then love the superb oranges on a emerald carpet in Ghana for 3 days in a characteristic way?,5,1,Ghana,7.9523063,0.9996482,-0.042851776,0.0,-0.0,0.2853303,0.2853303,-0.95080906,0.33448493,0.33448493,-1.2672372,0.33474123,0.33474123,-1.066923,0.58900756,0.58900756,-1.5978664,0.979707,0.979707,-2.6049957
"Does the journalist visit Jordan, calling it pathetic and tried the local candy wearing a tan jacket with one chance and the back was steady though it had not been the plan?",2,1,Jordan,8.359079,0.9997658,0.08190152,0.08190152,-0.30414426,0.003002286,0.003002286,-0.010004548,0.16575865,0.16575865,-0.627997,-0.17847833,0.0,-0.0,1.0098646,1.0098646,-2.7395723,0.9391178,0.9391178,-2.497071
Did the artist prepare those magnificent cookies in Ireland resting a heart?,7,1,Ireland,9.019648,0.999879,-0.21279636,0.0,-0.0,0.01654458,0.01654458,-0.055131674,0.4055365,0.4055365,-1.5364248,-0.03748715,0.0,-0.0,0.35354626,0.35354626,-0.95910436,0.25444555,0.25444555,-0.676559
"The journalist was fabulous, and waited near a stack of songs while waiting for the bus.",1,0,,-2.2581038,0.09465273,0.72831595,0.72831595,-2.7046278,1.2453731,1.2453731,-4.1499696,-0.48125476,0.0,-0.0,1.1804676,1.1804676,-3.7625124,-1.011733,0.0,-0.0,-1.0377265,0.0,-0.0
Did Grace make the nice stories in Cuba with 9 spare parts with one lung raised before the meeting next week?,0,1,Cuba,8.0447,0.9996793,0.6437694,0.6437694,-2.390661,0.82898295,0.82898295,-2.7624283,-0.1358558,0.0,-0.0,0.7141083,0.7141083,-2.2760823,-0.48484337,0.0,-0.0,-0.23325978,0.0,-0.0
Did the neighbor run and then find the tragic onion resting a ears?,5,0,,-8.824412,0.00014707625,-1.1960329,0.0,-0.0,-1.40889,0.0,-0.0,1.433341,1.433341,-5.4303885,-1.4374974,0.0,-0.0,2.0747805,2.0747805,-5.628488,1.5948102,1.5948102,-4.240527
The driver is a fan of the beautiful salami from Morocco.,6,1,Morocco,5.379849,0.99541265,-0.42697823,0.0,-0.0,-0.14548558,0.0,-0.0,0.79749435,0.79749435,-3.0214052,-0.15943125,0.0,-0.0,0.6100885,0.6100885,-1.6550552,0.5862172,0.5862172,-1.5587245
Aiden works and then eats the incredible pictures on a blue carpet with one fingers raised.,5,0,,-15.281201,2.3091835e-07,1.9629244,1.9629244,-7.2893906,2.4101863,2.4101863,-8.031488,-1.9629145,0.0,-0.0,2.278845,2.278845,-7.2633786,-2.164506,0.0,-0.0,-1.9884071,0.0,-0.0
The gardener thought the boxes was great by the plum door at table 6 resting a ears as part of the project.,3,0,,-5.4879446,0.0041192984,1.0216523,1.0216523,-3.793943,1.6547254,1.6547254,-5.5140586,-1.0092642,0.0,-0.0,1.5543649,1.5543649,-4.954238,-1.238058,0.0,-0.0,-0.80462044,0.0,-0.0
Jane thinks the pasta is awesome resting a head.,3,0,,-12.842702,2.645357e-06,-1.4126682,0.0,-0.0,-1.223824,0.0,-0.0,1.0786831,1.0786831,-4.0867233,-1.0911858,0.0,-0.0,1.4728601,1.4728601,-3.9955919,1.387182,1.387182,-3.688453
"Why was the manager beautiful, and run near a plate of lettuce and the lip was steady as part of the project?",1,0,,-11.702766,8.270838e-06,-1.4623951,0.0,-0.0,-1.3452113,0.0,-0.0,1.3714045,1.3714045,-5.195734,-1.289959,0.0,-0.0,1.7948351,1.7948351,-4.869049,1.6180446,1.6180446,-4.302306
Helen packs those wretched candy for thirty dollars and the belly was steady between the morning and evening shift.,7,0,,-3.2485104,0.037380453,0.05918683,0.05918683,-0.21979244,-0.63017195,0.0,-0.0,1.0919292,1.0919292,-4.1369076,-0.9098873,0.0,-0.0,1.3863263,1.3863263,-3.7608418,0.9280344,0.9280344,-2.4676008
Did Mark prepare the dismal plans painted gold?,0,0,,-19.020863,5.4871183e-09,2.7996461,2.7996461,-10.396587,2.5147004,2.5147004,-8.379762,-1.8893166,0.0,-0.0,2.35889,2.35889,-7.5185065,-1.8175102,0.0,-0.0,-2.3312087,0.0,-0.0
Anna brought those stupid songs holding a purple bag in twenty minutes.,7,0,,-5.9673567,0.0025544602,2.1053536,2.1053536,-7.818307,1.6874472,1.6874472,-5.6230974,-0.9013741,0.0,-0.0,1.4293034,1.4293034,-4.555629,-0.89104307,0.0,-0.0,-1.1747656,0.0,-0.0
"Does my friend visit the market, calling it delightful and tried the local mushroom for 30 dollars?",2,0,,-16.047194,1.073476e-07,-1.919859,0.0,-0.0,-1.7571185,0.0,-0.0,2.3844151,2.3844151,-9.033649,-1.7133248,0.0,-0.0,2.2468867,2.2468867,-6.0953803,2.2900288,2.2900288,-6.089081
"Martha visits Sweden, calling it wretched and bought a few photos.",2,1,Sweden,10.020381,0.99995553,0.667484,0.667484,-2.478726,0.40230513,0.40230513,-1.3406055,0.04261926,0.04261926,-0.16146828,0.29083437,0.29083437,-0.9269784,-0.007162988,0.0,-0.0,-0.5133873,0.0,-0.0
Grace buys those outstanding papers painted teal resting a hand.,7,0,,-17.933882,1.6270995e-08,2.2780962,2.2780962,-8.459793,2.6389928,2.6389928,-8.793942,-2.1058679,0.0,-0.0,2.5076678,2.5076678,-7.992707,-2.3769302,0.0,-0.0,-2.3104713,0.0,-0.0
Did the driver think the games was delighted in 2024 resting a muscles?,3,0,,-15.646451,1.6026277e-07,1.9549626,1.9549626,-7.2598248,2.584433,2.584433,-8.612133,-1.5500244,0.0,-0.0,2.4032621,2.4032621,-7.659934,-2.3829064,0.0,-0.0,-2.0764356,0.0,-0.0
"Yesterday, the chef found the miserable tickets dressed in ruby in apartment 21.",4,0,,-14.229677,6.608904e-07,2.7215443,2.7215443,-10.106553,2.4939284,2.4939284,-8.310543,-1.121445,0.0,-0.0,2.055659,2.055659,-6.5520163,-1.3846984,0.0,-0.0,-1.5069574,0.0,-0.0
"Ethan is tragic, and walks near a stack of coins by the amethyst door covering the waist.",1,0,,-19.793156,2.5347884e-09,3.026768,3.026768,-11.240012,2.5202818,2.5202818,-8.39836,-1.990247,0.0,-0.0,2.1721327,2.1721327,-6.9232535,-1.6095475,0.0,-0.0,-2.2160068,0.0,-0.0
Jane is a fan of the dreadful orange while waiting for the bus.,6,0,,-28.233477,5.4746566e-13,-1.410806,0.0,-0.0,-2.4530854,0.0,-0.0,2.5207012,2.5207012,-9.549986,-2.5644832,0.0,-0.0,3.3921714,3.3921714,-9.202321,2.5616653,2.5616653,-6.81135
Does the librarian rest and then order the great pictures under a brown sky in Slovakia at mile 18 holding their hips?,5,1,Slovakia,9.58557,0.99993134,0.3957848,0.3957848,-1.4697611,0.7064363,0.7064363,-2.3540647,-0.13427153,0.0,-0.0,0.5951908,0.5951908,-1.8970559,-0.009746075,0.0,-0.0,0.10821393,0.10821393,-0.28773585
Does Jane think the songs is kind in twenty minutes in a characteristic way?,3,0,,-18.787348,6.9304034e-09,2.4411902,2.4411902,-9.065449,2.7648988,2.7648988,-9.2135,-1.5293195,0.0,-0.0,2.6628828,2.6628828,-8.487425,-2.6179185,0.0,-0.0,-2.3763783,0.0,-0.0
Does the cyclist prepare the splendid maps in Sudan?,0,1,Sudan,7.5626984,0.9994808,0.33557993,0.33557993,-1.2461883,0.57770467,0.57770467,-1.9250911,0.061845213,0.061845213,-0.23430817,0.5315358,0.5315358,-1.6941677,-0.1562388,0.0,-0.0,-0.36862606,0.0,-0.0
"Noah visits Botswana, calling it brilliant and tried the local pizza dressed in lemon and the arms was steady.",2,1,Botswana,6.936933,0.99902976,-0.15414876,0.0,-0.0,-0.0535599,0.0,-0.0,0.00668481,0.00668481,-0.025326222,-0.06434357,0.0,-0.0,0.70338064,0.70338064,-1.9081391,0.73494184,0.73494184,-1.9541764
"Did Sara visit Bulgaria, calling it happy and bought a few plans on a black carpet shaking the shoulders?",2,1,Bulgaria,8.166804,0.9997161,0.48820823,0.48820823,-1.812979,0.5411582,0.5411582,-1.8033069,-0.41455257,0.0,-0.0,0.6098885,0.6098885,-1.9439018,-0.045582652,0.0,-0.0,-0.08341557,0.0,-0.0
Does Dave order the splendid taco with eleven attempts?,0,0,,-17.192537,3.4148833e-08,-1.8330138,0.0,-0.0,-1.6678178,0.0,-0.0,2.2217598,2.2217598,-8.417409,-1.4952126,0.0,-0.0,1.9417746,1.9417746,-5.2676682,2.2071865,2.2071865,-5.868807
"Right now, the artist prepares the awful taco on a amethyst carpet with one neck raised.",4,0,,-6.0464296,0.0023607092,-0.4984234,0.0,-0.0,-0.88391834,0.0,-0.0,1.2969183,1.2969183,-4.9135337,-1.172609,0.0,-0.0,2.0719543,2.0719543,-5.6208215,1.7844894,1.7844894,-4.744875
Does the volunteer buy those stupid shoes while waiting for the bus?,7,0,,-21.07049,7.06647e-10,2.7561502,2.7561502,-10.235064,2.8465948,2.8465948,-9.485737,-1.6364819,0.0,-0.0,2.5556216,2.5556216,-8.145551,-2.277884,0.0,-0.0,-2.713949,0.0,-0.0
Sara thought the maps was awful wearing a sapphire jacket in Colombia with one chance with one chin raised as part of the project.,3,1,Colombia,8.261414,0.99974173,1.0192804,1.0192804,-3.7851348,0.75904846,0.75904846,-2.5293849,-0.36896795,0.0,-0.0,0.54478425,0.54478425,-1.7363945,-0.050117612,0.0,-0.0,-0.2030978,0.0,-0.0
"Right now, Priya collects the nasty yogurt in Moldova with nine spare parts shaking the tooth.",4,1,Moldova,11.126723,0.99998534,0.019736215,0.019736215,-0.07329115,-0.026390731,0.0,-0.0,0.5205702,0.5205702,-1.9722441,-0.12391803,0.0,-0.0,0.41809645,0.41809645,-1.1342169,0.38578135,0.38578135,-1.0257748
"The manager was charming, and worked near a stack of stamps in Azerbaijan from row eight.",1,1,Azerbaijan,7.5061665,0.9994506,0.44354528,0.44354528,-1.6471214,0.7728995,0.7728995,-2.575541,0.34735605,0.34735605,-1.3160009,0.61365825,0.61365825,-1.9559171,-0.25775343,0.0,-0.0,-0.09371275,0.0,-0.0
Is the photographer a fan of the dismal tea painted maroon while waiting for the bus?,6,0,,4.381891,0.98765266,-0.18916744,0.0,-0.0,-0.34615302,0.0,-0.0,0.8508088,0.8508088,-3.2233934,-0.40013355,0.0,-0.0,1.403549,1.403549,-3.8075638,1.2310989,1.2310989,-3.273435
"The manager visits Cameroon, calling it boring and bought a few books by the scarlet door with one throat raised in a characteristic way.",2,1,Cameroon,8.257052,0.99974066,0.9143268,0.9143268,-3.3953857,0.80581963,0.80581963,-2.685241,-0.41120732,0.0,-0.0,0.5461772,0.5461772,-1.7408344,0.26812562,0.26812562,-0.72737426,0.19856036,0.19856036,-0.52796286
Did the dancer make those horrible wine wearing a cyan jacket holding their jaw while the children played outside?,7,0,,-11.084647,1.5345895e-05,-0.89141756,0.0,-0.0,-1.3185897,0.0,-0.0,1.3686873,1.3686873,-5.1854396,-1.4284179,0.0,-0.0,2.4525375,2.4525375,-6.653272,2.0139723,2.0139723,-5.3550596
"Kate visits Kazakhstan, calling it fabulous and bought a few letters in 12 minutes and the finger was steady.",2,1,Kazakhstan,8.1053915,0.99969816,0.59170294,0.59170294,-2.1973102,0.68286836,0.68286836,-2.2755291,-0.1990484,0.0,-0.0,0.55285364,0.55285364,-1.7621142,-0.42008466,0.0,-0.0,-0.42850655,0.0,-0.0
Peter is a fan of the disappointing letters wearing a lavender jacket from Tunisia in twenty minutes.,6,1,Tunisia,9.661885,0.99993634,0.96987,0.96987,-3.6016474,0.7998855,0.7998855,-2.6654665,-0.15234375,0.0,-0.0,0.681511,0.681511,-2.1721847,-0.004086077,0.0,-0.0,0.0013882816,0.0013882816,-0.0036913767
